brand,model,year,price,color,mileage,body_type,damage,owners,usage,service_hist
Jeep,Cherokee Latitude,2016,17936,Gray,35428,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Compass Latitude,2018,22988,Silver,4069,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Patriot High Altitude Edition,2016,15750,White,34040,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Patriot High Altitude Edition,2016,16595,Gray,29022,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Jeep,Cherokee Trailhawk,2015,22995,White,33857,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited Edition,2016,28427,Blue,20350,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Overland,2017,35490,White,13346,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Laredo,2014,16995,White,74830,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Laredo,2016,24750,Unspecified,25236,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Wrangler Sport,2015,24990,Unspecified,56934,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited Edition,2014,21499,White,67466,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Jeep,Compass Sport,2016,14449,Gray,35814,SUV,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Overland,2015,28696,Gray,32666,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Wrangler Sport,2015,25399,Silver,38312,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Cherokee Latitude,2016,21190,Black,8589,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Compass Latitude,2016,16580,White,19157,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited Edition,2016,26495,White,44959,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Cherokee Trailhawk,2016,16991,Silver,73492,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Jeep,Grand Cherokee Laredo,2014,15489,White,91351,SUV,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Overland,2015,28696,Gray,32666,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Compass Latitude,2016,16580,White,19157,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited Edition,2016,27580,Silver,30463,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Laredo,2017,25988,Black,23493,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Wrangler Sport,2016,28900,Black,39795,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Overland,2016,30599,Black,24936,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Cherokee Limited Edition,2016,22995,White,15292,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited Edition,2016,27700,White,23459,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Altitude,2017,27399,White,58654,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Overland,2016,31480,White,26061,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Wrangler Sport,2014,22995,Black,75577,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited 75th Anniversary Edition,2016,28480,Black,23736,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited Edition,2016,28980,White,19529,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Wrangler Sahara,2016,32995,Gray,13298,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Wrangler Sahara,2016,27988,White,31124,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Laredo,2016,24980,Black,13562,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Compass Latitude,2016,15250,White,34303,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited Edition,2016,28794,Blue,27555,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Cherokee Latitude,2016,17995,Gray,20902,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Jeep,Grand Cherokee Limited Edition,2006,6999,Black,102073,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Jeep,Patriot High Altitude Edition,2016,14595,Gray,43527,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Laredo,2012,13088,Silver,71682,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Jeep,Wrangler Sport,2013,20199,Black,34909,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Jeep,Cherokee Trailhawk,2017,22786,Black,31040,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Cherokee Limited Edition,2016,16880,Black,52684,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited Edition,2016,22699,Blue,40302,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Commander,2006,5495,Silver,125512,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Jeep,Wrangler X,2008,11995,Yellow,151191,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Jeep,Wrangler Sahara,2008,9977,Burgundy,153164,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Jeep,Wrangler Sport S,2016,26995,Silver,8575,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Laredo,2012,12680,White,90025,SUV,No Accident or Damage Reported,3+ Owners,Personal Use,Service history
Jeep,Cherokee Limited Edition,2016,16900,Gray,68951,SUV,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Wrangler Sahara,2015,24900,White,64402,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Jeep,Wrangler Sport,2015,21991,Black,49501,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee SRT,2015,37870,Red,51432,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Jeep,Wrangler Sport,2016,23888,Blue,42353,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Jeep,Renegade Limited,2017,16500,Black,42480,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Jeep,Patriot Latitude,2014,10500,Gray,84466,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Jeep,Wrangler Sahara,2016,30925,Black,23138,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Wrangler Sahara,2016,29995,Black,22373,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Jeep,Cherokee Latitude,2017,18991,White,20861,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Lease Use,Service history
Jeep,Renegade Latitude,2018,17991,Black,9570,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Jeep,Wrangler Sahara,2016,26995,Silver,44740,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Laredo,2015,23991,White,33890,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Wrangler Sport,2012,18900,Unspecified,62745,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Jeep,Compass Latitude,2012,7900,Gray,85289,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Renegade Limited,2016,17750,Beige,26624,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Jeep,Renegade Latitude,2017,12985,Silver,70575,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Renegade Limited,2016,17750,Beige,26624,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Jeep,Grand Cherokee Limited Edition,2016,25878,White,28602,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee SRT,2016,39995,Gray,51517,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Laredo,2015,19500,White,47327,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Compass Latitude,2012,7900,Gray,85289,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Laredo,2009,6900,Green,118334,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Patriot Latitude,2015,13495,Gray,40347,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Compass High Altitude Edition,2016,17343,White,28081,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Wrangler Sahara,2014,22798,Unspecified,78867,SUV,Accident/Minor Damage,2-Owner,Personal Use,Service history
Jeep,Compass Latitude,2016,14991,Gray,33674,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited Edition,2016,27887,White,32583,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited Edition,2015,17785,White,84646,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Cherokee Limited Edition,2015,18595,Silver,45082,SUV,Accident Reported,CARFAX 1-Owner,Corporate Use,Service history
Jeep,Renegade Latitude,2015,15999,Black,15027,SUV,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Jeep,Grand Cherokee Laredo,2010,10590,Black,71246,SUV,Accident Reported,3+ Owners,Personal Use,Service history
Jeep,Grand Cherokee Laredo,2014,16495,White,55256,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Jeep,Compass Latitude,2016,15799,Black,33392,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Commander,2006,3995,Green,172644,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Jeep,Wrangler Sahara,2016,30553,White,34926,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Lease Use,Service history
Jeep,Cherokee High Altitude,2016,22574,Black,21364,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited Edition,2015,25044,Black,48110,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Patriot Sport,2017,11795,Black,43965,SUV,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Jeep,Renegade Limited,2015,15799,White,36059,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Renegade 75th Anniversary Edition,2016,18448,Black,11975,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Jeep,Renegade Latitude,2017,12985,Silver,70575,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Patriot Sport,2017,11795,Black,43965,SUV,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Jeep,Grand Cherokee Altitude,2015,20810,White,90315,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Compass Latitude,2017,13865,White,52759,SUV,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Jeep,Wrangler Sahara,2018,38936,White,15248,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Cherokee Limited Edition,2016,18595,White,37461,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Overland,2016,32995,Gray,8368,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Wrangler Sahara,2014,23695,Black,32131,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Laredo,2013,15610,White,75307,SUV,No Accident or Damage Reported,3+ Owners,Personal Use,Service history
Jeep,Grand Cherokee Limited Edition,2018,32495,Red,16654,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Jeep,Grand Cherokee Laredo,2012,13379,Gray,51272,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited Edition,2017,30456,Black,8564,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Jeep,Wrangler Sport,2016,25991,Black,49877,SUV,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Overland,2015,25010,Red,23557,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Patriot Latitude,2016,15991,Black,5817,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Wrangler Rubicon Hard Rock,2016,28888,White,58231,SUV,Major Damage,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited Edition,2017,25995,Gray,37747,SUV,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Wrangler Sahara,2016,27695,Silver,33440,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Patriot High Altitude Edition,2015,14390,Gray,47460,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited Edition,2016,21890,White,46284,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Jeep,Cherokee Limited Edition,2016,20497,Black,39828,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Wrangler Rubicon,2016,35900,White,45630,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Cherokee Trailhawk,2016,24510,Black,21005,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited Edition,2016,27444,Black,41281,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Compass Latitude,2016,17273,Black,34223,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Overland,2016,33295,White,18467,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Altitude,2015,20810,White,90315,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Compass Latitude,2017,13865,White,52759,SUV,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Jeep,Wrangler Sahara,2018,38936,White,15248,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited Edition,2016,27444,Black,41281,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Compass Latitude,2016,17273,Black,34223,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited Edition,2015,27000,Black,21938,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Cherokee Latitude,2014,9777,Black,132847,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Wrangler Sport,2016,24985,Gray,36344,SUV,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Jeep,Grand Cherokee Limited Edition,2015,20895,Black,38348,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Compass Sport,2016,12800,Red,37610,SUV,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Jeep,Grand Cherokee Limited Edition,2013,12995,Black,132300,SUV,Accident Reported,2-Owner,Personal Use,Service history
Jeep,Grand Cherokee High Altitude,2015,28789,Silver,43636,SUV,No Accident or Damage Reported,3+ Owners,Personal Use,Service history
Jeep,Compass High Altitude Edition,2017,18900,Beige,21257,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Wrangler Sport,2015,23990,White,53082,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Cherokee Latitude,2016,18490,Blue,25471,SUV,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited Edition,2016,31495,Unspecified,18622,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Wrangler Black Bear,2016,27995,Unspecified,73020,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Compass Limited Edition,2019,23995,Gray,14396,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Jeep,Cherokee Latitude,2016,16595,Black,28907,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Wrangler Willys Wheeler,2016,23854,White,26000,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Compass Latitude,2012,8495,Silver,90111,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Cherokee Limited Edition,2016,21290,Gray,37740,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Limited 75th Anniversary Edition,2016,28995,White,27635,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Grand Cherokee Overland,2016,32895,White,24102,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Wrangler Sport,2016,24995,Black,19982,SUV,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Jeep,Compass Limited Edition,2019,24977,Silver,8471,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
